ParticipantId	SampleCode	contdag	gesl2	LFTB	pershuis	Lftpershuis1	Lftpershuis2	Lftpershuis3	Lftpershuis4	Lftpershuis5	Lftpershuis6	Lftpershuis7	Lftpershuis8	Lftpershuis9	Lftpershuis10	contpers0tot9	contpers10tot19	contpers20tot29	contpers30tot39	contpers40tot49	contpers50tot59	contpers60tot69	contpers70tot79	contpers80tot89	contpers90plus	contpers0tot4	contpers5tot9	pershuisv2
21354	13607228		1	0	9	3	5	6	8	10	11	43	45															9
21357		4	2	0	3	0	23	23								1		2	2			2					1	3
21358	13607020	1	1	0	3	30	30															1						3
21359	13607023		1	0	4	3	33	35																				4
21368	13607196		2	0	4	3	35	40																				4
21371			1	0	4	0	0	28	30																			4
21372			1	0	4	0	0	28	30																			4
21373		2	1	0	4	4	27	31								4		3	1	2	2		2			3	1	4
21378			2	0	3	30	35																					3
21381		1	1	0	6	1	2	4	6	34	36					10	2	2								10		6
21389			1	1	7	1	1	9	13	15	39	40																7
21393	13607191	4	1	1	3	25	26									1		1		1	1						1	3
21403	13607217		2	1	8	5	62	64	86	91	94	98																8
21404	13607244		2	1	9	5	7	10	11	12	14	32	38															9
21405	13607144	3	1	1	11	3	5	8	10	12	14	16	18	39	42													11
21406			2	1	3	29	32																					3
21407	13607015	5	1	1	4	2	2	30	34							1	1	1	1		1	1				1		4
21409	13607027		2	1	7	1	5	9	11	12																		7
21410	13607174	5	2	1	3	1										5												3
21415	13607062	2	2	1	3	1	30	31								1					2					1		3
21416	13607078	2	1	1	3	1	23	29								1			1	1	1		1			1		3
21420	13607005	7	2	1	4	0	22	26								2	3	4		2							2	4
21423	13607189	2	1	1	3	27	29											1	1		2							3
21424		1	2	1	4	1	3									2		2			2					2		4
21429	13607164	3	1	1	3	29	32									3		1	1			2				2	1	3
21434	13607139	7	2	1	4	5	34	36													1	1	1					4
21436	13607008	3	1	1	6	2	4	6	6	28	31					2			1							2		6
21437	13607166	3	1	2	3	34	38									1		1		1						1		3
21438		2	2	2	4	4	36	37								1	1		3	5						1		4
21440		1	1	2	6	1	2	4	6	34	36					10	2	2								10		6
21441		1	1	2	4	3	23	27								2	2	2			4		1			2		4
21443		7	1	2	3	25	29											1										3
21444	13607100	1	1	2	5	2	6	9	32	42						2			1	1							2	5
21450		6	1	2	3											4	3	4					2			2	2	3
21454	13607262	4	1	2	3	2											5	5			3							3
21456	13607082	5	1	2	4	0	35	43								1			1	1		2				1		4
21457	13607028	1	1	2	4	2	3									3		3		1						1	2	4
21458	13607233	2	2	2	5	9	11	40	45							12	4			3	2					12		5
21460		4	1	2	4	2	4	27	30							5										2	3	4
21462		2	2	2	4	4	31	32								1			2							1		4
21464		1	1	2	3	4	26									10		2								10		3
21468	13607201	2	1	2	4	6	30	34								6		3								6		4
21473	13607167	2	2	2	5	6	14	40	57							1	1			1	1						1	5
21478	13607176		2	2	9	1	7	8	10	13	14	34	35															9
21479	13607011	7	2	2	4	5	28	28								3	1	4			2					1	2	4
21480	13607035	3	1	2	4	6	29	32								1		1				1				1		4
21483		1	2	2	3	2	27	30								5	2	1	1	1	1					5		3
21487	13607030	5	2	2	4	6	76	80								6		3	2							4	2	4
21488			2	2	4	2	4	34	37																			4
21490	13607047	4	2	2	6	2	4	7	10	30	37					6		2		1				1		3	3	6
21495	13607171	2	1	3	4	5	33	34								15			3	2	2	3						4
21496	13607143	3	1	3	11	1	5	8	10	12	14	16	18	39	42	4			1							1	3	11
21499		6	1	3	3	34	39									3		1	2							3		3
21502	13607085	7	2	3	5	5	6	36	37										2			2					2	5
21503	13607006	5	1	3	4	3	6	29	35							1		1		1							1	4
21504	13607058	1	1	3	9	3	7	9	11	13	14	16	37	41		2	4		1				1				2	9
21510		2	2	3	4	3	4	26	31							2					2					2		4
21513	13607265	1	2	3	4	4	31	31								8			1							5	3	4
21514	13607039	7	2	3	5	4	4	34	34							15			3							15		5
21516	13607267	7	1	3	3	3										2	1		4	2			1	1		2		3
21517		1	2	3	4	2	23	27								3	2	2			4		1			3		4
21518		1	2	3	4	1	3									2		2			2					2		4
21519	13607182	1	1	3	7	5	6	8	9	31	34																	7
21524		1	2	3	10	1	3	5	9	12	15	17	19	39	43	1											1	10
21528	13607067	3	2	3	7	0	3	6	33	35	72	74							1			1						7
21529	13607065	4	1	3	4	4	7	38	38							2			2			1					2	4
21530	13607186	4	2	3	3	25	30											1										3
21531	13607246	5	2	3	5	1	3.5	4.5	26	26						1	3										1	5
21535	13607022	1	2	3	4	0	33	35								10			1	1						10		4
21538	13607168	1	2	3	5	8	10	33	44							15		2	1	1	2							5
21541	13607195	7	2	3	4	0	35	40								5	5		2	3		4				4	1	4
21542	13607050		2	3	8	1	3	6	9	11	13	36	37															8
21546		3	2	3	6	7	10	13	37	38						1											1	6
21547	13607268	7	1	3	4	3	65	68	98								1		2	1								4
21550	13607061	1	1	4	8	4	7	10	12	13	14	36	44			10		1								10		8
21554	13607401	4	2	4	4	7	38	40											3			1	1					4
21556	13607158	1	1	4	8	5	8	11	12	14	33	37				3		2	1	2	2					3		8
21559			1	4	4	2	34	37																				4
21560		4	2	4	7	4	8	11	12	16	39	39				4		1	1							3	1	7
21561	13607271	1	1	4	5	4	7	9	32	34						20	1		2		2					16	4	5
21562	13607053	1	2	4	7	7	11	15	17	42	43					5	5		1	5				1		2	3	7
21565		2	2	4	5	4	6	7	30	31						12		2	3	2						3	9	5
21566	13607237	1	2	4	4	2	33	34								6			3							6		4
21567	13607108	1	1	4	6	4	8	12	16	38	39							1								20		6
21572		7	1	4	9	6	8	10	12	13	15	39	44			10	4	5	5	5		2		1			10	9
21573		1	2	4	4	4	9	35	37							20	1		2			2				2	18	4
21575			2	4	6	1	2	6	34	36																		6
21577	13607150		1	4	5	8	11	37	45																			5
21578	13607064	5	1	4	4	4	7	33	38							3			6			3				1	2	4
21582		4	2	4	4	2	4	27	30							1										1		4
21586	13607038	7	2	4	5	3	4	34	34							20			8							15	5	5
21587		2	1	4	4	2	31	32								1			2							1		4
21588	13607037	7	2	4	5	3	4	34	34							20			8							15	5	5
21589	13607107	7	2	4	4	0	31	32								2			2	1						1	1	4
21590	13607146	7	2	4	4	7	43	50													1							4
21592	13607264	1	1	4	4	3	31	31								15										10	5	4
21594	13607245	5	2	4	5	1	3.5	4.5	26	26						1	3										1	5
21596		5	2	4	4	8	38	40								2											2	4
21598		5	1	4	5	0	7	70	74							8	1		2		1	1				2	6	5
21599		1	2	4	3	2	26									15		3									15	3
21600	13607040	2	1	4	3	4	25	28								6		2								3	3	3
21606	13607390		2	5	4	2	5	37	39																			4
21607	13607247	4	2	5	4	5	5	42	44							8				3						2	6	4
21609	13607269	5	2	5	4	2	34	36								3	2			2	1	1			1	1	2	4
21610		2	1	5	7	5	7	10	12	13	39	44				4	2	1	1	1							4	7
21611	13607183	5	2	5	5	11	14	38	41							15		1	2	3		1				15		5
21612	13607255	4	2	5	7	0	5	7	8	9	29	30				2			1		1					1	1	7
21615	13607140	7	2	5	4	1	34	36													1	1	1					4
21618	13607003	1	1	5	4	5	7	36	37							20						4					2	4
21619	13607099	4	1	6	12	6	7	9	11	12	13	18	20	22	24	3	3	3		2				1		1	2	12
21622		7	2	6	6	6	8	12	14	35	40					3	2	2	2	4		4				1	2	6
21623		3	2	6	4	9	30	30								5	3	3			1	1				1	4	4
21624		6	2	6	2	33										6			2							1	5	2
21625	13607066	3	2	6	7	0	3	6	33	35	72	74							1			1						7
21626		3	2	6	5	4	6	7	30	31						10	1		4		1					6	4	5
21629		1	2	6	9	4	8	10	12	13	15	39	44			30	4		4	4						15	15	9
21631	13607179	2	2	6	7	3	5	8	9	31	34					30		5										7
21633	13607231	4	2	6	7	6	10	13	16	17	40	40				4	3			3		1				2	2	7
21638	13607051		2	6	8	1	3	6	9	11	13	36	37															8
21640	13607234	6	1	7	6	0	6	10	11	32	36					2	5	1	2			2		1			2	6
21641	13607270	3	2	7	4	7	20	32	52							16	1	5	4		2					2	14	4
21643	13607402	4	2	7	4	4	38	40								4			1	1			1			1	3	4
21644	13607251	4	1	7	6	4	72	73	95	98						10	2	1	1							3	7	6
21645		5	2	7	5	2	7	70	74							5	2	2	2		1	1	1			2	3	5
21648	13607034	1	1	7	6	7	14	16	43	44						15	2			3						2	13	6
21650	13607045	6	1	7	7	7	11	13	15	17	47	50				5	3										5	7
21651	13607095	1	2	7	12	6	7	9	11	12	13	18	20	22	24	7			1							1	6	12
21652	13607013	2	1	7	6	0	5	7	9	32	32					20	5	2	2		1					3	17	6
21653	13607063	1	2	7	8	4	7	10	12	13	14	36	44			15			1								15	8
21654	13607263		1	7	7	0	7	10	13	14	38	39																7
21655		1	1	7	5	1	4	63	71							6											6	5
21656	13607055	1	2	7	9	3	7	9	11	13	14	16	37	41		23	4	2	2							1	22	9
21658	13607243	5	1	8	14	6	8	9	11	13	15	16	18	20	21	20	1										20	14
21661		7	1	8	6	6	8	12	14	35	40					2	2	2	3	4		4				1	1	6
21662	13607169	1	1	8	5	3	10	33	44							25	1		2	1	2					1	24	5
21666	13607225	7	1	8	4	6	38	41								2				2			2	1		1	1	4
21667	13607161	3	2	8	6	12	21	21	41	46						29		2	1								29	6
21669	13607253	3	1	8	6	6	8	9	32	35																		6
21671		7	2	8	4	5	34	34								4			2		2							4
21672	13607214	2	1	9	6	0	4	72	73	95						7	2	3									7	6
21676	13607241	2	2	9	7	1	1	9	13	15	39	40				7										1	6	7
21677	13607242	1	1	9	4	9	12	38	40								2		2									4
21681	13607094	4	2	9	12	6	7	9	11	12	13	18	20	22	24	3	2	5		2				1		1	2	12
21682	13607397	4	1	9	8	2	9	11	16	19	21	42	43			2			1								2	8
21683	13607153	7	1	9	7	6	7	11	15	40	44												1	1				7
21684	13607148	2	1	9	6	6	13	16	37	39						20		1								3	17	6
21686		2	1	9		5	7	10	12	13	39	44				4	2	1	1	1							4	7
21687	13607170	2	2	9	5	2	6	32	42							2	10		4	4						1	1	5
21688	13607162	1	2	9	7	4	6	7	11	39	42					24	3	2		1			1				24	7
21689	13607257	2	2	9	7	0	5	9	29	30	70	80				30	10									5	25	7
21693	13607260	4	2	9	13	0	1	59	61	81	86	87	89	91	94	2											2	13
21694	13607177	2	2	9	7	3	5	6	8	31	34					30		5										7
21695			1	10	4	10	18	46	47																			4
21696	13607408	7	1	10	6	10	12	17	19	42	43						4		1	2		2						6
21699	13607230	4	2	10	7	6	10	13	16	17	40	40				5	3			4		1				2	3	7
21700	13607147	1	2	11	6	15	17	19	50	51							20	5			3							6
21702	13607033	4	1	12	5	15	18	45	46							2	12	1									2	5
21704	13607080	5	1	12	4	8	12	37	41							3			1	1	4		1				3	4
21708	13607059	7	1	13	4	11	47	48											2	1	1			3				4
21710	13607042		1	14	3	59	62																					3
21711	13607049	7	2	14	5	7	11	14	41	44						1	6	2	1	7		2	2					5
21712	13607044	5	2	14	7	3	14	15	20	22																		7
21714	13607175	1	1	14	9	1	2	7	8	10	13	34	35			5	4										5	9
21717	13607252	4	2	15	4	12	43	45									9											4
21720	13607258	1	2	15	4	15	22	48	49								10	2		3								4
21721	13607411	4	2	15	10	3	6	10	12	14	15	17	19	38	39	6	4	1	3		1					3	3	10
21722	13607409	1	2	15	6	7	13	15	17	41	41					3	6	2	2	1	2		1		1	2	1	6
21724	13607079	1	1	16	8	8	16	18	21	22	24	48	50					5	1	1	2							8
21726	13607109	1	1	16	5	10	18	37	41								2	2					1					5
21727	13607187	6	1	16	8	5	11	13	19	20	47	48					13	2	1									8
21728	13607286	1	1	16	4	15	16	33	35							2	1	2		1	1					2		4
21729		3	2	16	5	15	22	51	52																			5
21730			2	16	5	10	13	50	50																			5
21733	13607105	1	1	16	6	4	8	12	16	38	39						6											6
21736	13607096	5	2	17	7	7	14	14	16	19	42	51																7
21738	13607415	3	2	17	5	12	14	40	43								5	2		2								5
21741	13607289	4	1	18	6	10	11	15	18	39	40						5		5	5								6
21742	13607092	3	1	18	6	8	9	16	18	44	44					2	15	3	10	3							2	6
21744	13607398	4	2	18	9	4	9	10	12	14	15	18	42	52			4			1								9
21754	13607098	2	1	20	6	12	14	16	20	47	52							3	1	1	1							6
21755		2	2	20	3	2	57	59								2		1	1		1					1	1	3
21758	13607417	2	2	20	2	19											12	8	5	3		2	2	2				2
21759	13607193	7	2	20	4	17	47	49									8	12		2								4
21760	13607213	3	2	20	4	7	32	53								1											1	4
21763	13607396	1	2	20	2	24											3	5	2	1	1	1						2
21764	13607103	1	1	20	4	17	20	51	51								1	1		1	2							4
21765	13607152	4	2	20	3	23	44									2	10	10	10	10	10	10	5				2	3
21766	13607274	5	1	20	3	20	49	52									1	10	1		2							3
21767	13607017	1	1	21	4	16											3	10	10	5	5							4
21768	13607281	3	2	21	6	15	19	21	26	53	56							8	4		5							6
21770	13607041	1	2	21	5	8	16	49	57							10		5	2	8	4						10	5
21772	13607204	2	2	21	2	21											8	10	1	2	3							2
21773	13607197	4	2	21	3	49	51									2	2	5			6					1	1	3
21774	13607389	4	2	21	2	25										8	7	5		2	2						8	2
21775	13607198		1	22	3	51	53																					3
21786			2	23	2	23	24																					2
21787	13607077	2	2	23	3	1	23	29								1			1	1	1	1	1			1		3
21789	13607403	5	1	24	2	19										1	5	2		3	1		1	1	1		1	2
21791	13607275	5	2	24	5	16	21	49	50									6	2	4								5
21802	13607394	6	2	26	2	25	25											1		2		2						2
21803	13607229	4	2	26	2	26	31												3	2	1							2
21808	13607076	2	2	26	2	29																	2					2
21809		1	2	26	3	2	4									6		6								6		3
21818	13607074	7	1	27	4	26	59	61										2	2		2							4
21821	13607205	4	2	28	5	2	5	6	35									2			3		2					5
21823	13607387	3	2	28	3	2	28	32								2	2	3	2		1	2				1	1	3
21824	13607190	2	1	29	3	2	26									5	10	20	10	5	5	10	1			1	4	3
21828	13607410	1	1	29	3	1	23	29								0		3	4	4	5	3				0		3
21834	13607405	3	1	30	5	2	4	6	29	30									7	1	2							5
21835	13607208	2	2	30	3	7	31									2		1		2	3					1	1	3
21840		6	2	30	4	0	0	28	30									3			1						1	4
21843	13607199	5	2	30	3	6	8									3		1	1	4	1	1		1		1	2	3
21844	13607273		1	30	2	25																						2
21846	13607046	4	2	30	6	2	4	7	10	30	37					2	1	1	1	1	2					1	1	6
21847	13607200	2	2	30	4	2	6	34								1		1	10									4
21848	13607406	7	1	31	2	25										3	2	4	2	8	10	1	1	3	0	1	2	2
21849		2	1	31	2	26	31																					2
21850	13607090	4	1	31	3	31	52	59												1			1					3
21852	13607087	5	1	32	3	4	31	32										2	3	4	2	2						3
21853	13607294	2	1	32	5	1	3	5	78									5			2							5
21856		2	1	32	3	1	29																					3
21859	13607236	1	2	33	4	2	4	37										1	8		2							4
21861	13607283	7	2	33	2	36											1	2			1							2
21863	13607086	2	2	33	3	4	32	33								1		2	2	10	5	5	3	3		1		3
21865		1	1	34	3	20	35											4										3
21869	13607288	4	2	34	5	6	12	16	38										3									5
21870		3	2	34	4	5	8	34													2	1						4
21873	13607202	2	1	34	4	2	6	30								3		1	15	15						1	2	4
21881	13607414	1	1	35	4	3	6	29								2	2	1	1	1	2					1	1	4
21882	13607386		2	35	4	2	9	27																				4
21888	13607052	1	2	36	8	1	3	6	9	11	13	36	37					2										8
21890	13607083	6	2	36	2	62										1		1		2		1						2
21891		7	2	37	1	37										1				1	1		2				1	1
21897	13607209	3	2	37	6	3	7	10	13	38						1	1	1	4	1	1						1	6
21903	13607220	4	2	38	6	8	11	12	14	44							2	1	2	1								6
21904	13607089	1	2	38	6	6	11	14	16	38	40								1									6
21905	13607291	5	2	38	2	38	82									2			1	1	2							2
21906	13607101	1	2	38	3	13	41									4	1	9	10	1			1			4		3
21909	13607272	4	2	39	4	8	13	39	43							5	2		4	2				1		1	4	4
21910	13607279	5	1	39	7	0	7	10	13	14	38	39								2								7
21912		1	2	39	10	1	3	5	9	12	15	17	19	39	43			1										10
21913	13607145	3	2	39	11	1	3	5	8	10	12	14	16	18	42													11
21915	13607404	3	1	40	4	0	3	35									1	1	4	2	2							4
21916	13607091	1	2	40	5	16	19	21	40	43								1			2	1	1	1				5
21917	13607249	7	2	40	2	77																						2
21918	13607418	3	1	41	5	11	15	17	40									4		5	3							5
21919	13607278	1	2	41	6	4	7	10	12	41	44						1			1	1							6
21920	13607211	5	1	41	5	5	11	13	37																			5
21922	13607285	1	2	42	3	15	15										2		2	2			2	8				3
21923	13607416	3	2	43	3	18	20										2											3
21925	13607280	1	2	43	5	12	18	20	43	44						30	8			4	2		3			15	15	5
21926	13607036	1	2	43	6	7	7	14	16	44						20	10	6	5	2	2	1					20	6
21928		7	1	43	6	10	12	17	19	42	43						5	2		1		2						6
21933		3	1	44	4	14	17	43	44								5	5	5	5	2	5						4
21935	13607282	4	1	44	5	8	15	16	36									1		1								5
21936		3	1	44	1													3	3	3	2							1
21938	13607203	2	2	45	4	16	19	50																				4
21940		2	2	46	7	9	13	17	20	23	49												8	2				7
21942	13607413	1	1	46	3	20	45	46								4	1	1		1	1					2	2	3
21944	13607284	4	2	46	6	9	10	14	18	49						1	1	1	1		1			1		1		6
21945	13607292	7	2	46	3	20	46	49										2		1								3
21948	13607060	7	1	47	4	10	13	46	47										1	1	1			1				4
21950	13607207	2	1	48	4	13	17	45													2	2	1					4
21951	13607293	3	1	49	6	12	18	20	24	47	49							1	4			1						6
21952	13607287	4	1	49	4	60	86	90										4	3									4
21955	13607014	7	2	49	3	25	49	58								1	1	1	2	1			2	2		1		3
21956	13607010	6	2	49	2	56															10							2
21959	13607081	2	2	50	3	26	52											2		2				1				3
21961	13607165		2	51	5	14	19	21																				5
21965	13607104	5	1	52	3	15	51	52										4	2	3	4							3
21966	13607392	3	2	53	3	28	53	56													1							3
21968	13607102	6	1	53	2	52										2		1	3	4		3		1		2		2
21969	13607106	6	2	53	3	25	53	62								2	5			5	4		2				2	3
21971	13607093		1	53	3	13	52	53																				3
21976	13607395	3	1	54	1															2	1							1
21979	13607073	6	2	54	2	44															6							2
21982	13607393	1	2	55	3	20	55	60												3		1	2					3
21984	13607097		2	56	6	9	13	15	18	54	56																	6
21986	13607194	2	2	56	3	18	59												1	1	1							3
21987	13607412	4	1	57	5	14	16	21	49	57						6	10	2	5	5						1	5	5
21988	13607160	2	2	57	2	57											3				6							2
21991		2	1	58	3	24	49	58									1	1	3	1		1	2					3
21993	13607210	4	1	58	2	56													2	3	2							2
21996	13607075	4	2	59	2	58	59									4	1	1	1	1			2	2		2	2	2
21997	13607290	4	1	59	6	48	52	85	88	89	96									12								6
21998	13607088	2	2	59	2	65																2						2
21999		3	1	59	1														3	6	1							1
22000		3	1	60	2	56	60									3	2		3	2	3	4				1	2	2
22001			2	60	2	45	46																					2
22002	13607216	7	2	61	2	64										2			2		2	2				1	1	2
22003	13607261		1	61	2	56	61																					2
22005	13607277	1	1	61	3	26	58	61																				3
22007			1	61	2																							2
